review_id,review_date_time,reviewer_id,region,team_level,policy_area,content_type,content_complexity_score,ai_triage_used,review_time_seconds,decision_accuracy_rate,reviewer_monthly_volume,decision_error_rate,reviews_per_minute
REV001042,2025-08-12 01:10:52,R01042,Europe (EU),L1 - General,Intellectual Property,Text,6,False,201,0.9488,541,0.05120000000000002,0.29850746268656714
REV001043,2025-08-26 08:43:42,R01043,North America (NA),L2 - Complex,Intellectual Property,Text,6,True,181,0.9386,5665,0.06140000000000001,0.3314917127071823
REV001044,2025-08-13 02:24:42,R01044,Europe (EU),L2 - Complex,Violent Content,Text,8,True,221,0.9078,1122,0.09219999999999995,0.27149321266968324
REV001045,2025-08-22 07:02:45,R01045,Europe (EU),L1 - General,Hate Speech,Video,1,True,128,0.9042,2975,0.0958,0.46875
REV001046,2025-08-19 10:12:41,R01046,Asia-Pacific (APAC),L1 - General,Violent Content,Video,5,False,229,0.7649,1279,0.23509999999999998,0.26200873362445415
REV001047,2025-08-20 20:12:11,R01047,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Video,8,True,303,0.9001,4462,0.09989999999999999,0.19801980198019803
REV001048,2025-08-23 10:35:00,R01048,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Text,3,True,174,0.8241,2318,0.17589999999999995,0.3448275862068966
REV001049,2025-08-27 02:38:40,R01049,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,6,False,237,0.8692,4826,0.13080000000000003,0.25316455696202533
REV001050,2025-08-15 23:48:22,R01050,North America (NA),L1 - General,Spam & Scams,Image,4,False,107,0.8268,1869,0.17320000000000002,0.5607476635514018
REV001051,2025-08-07 14:27:31,R01051,Europe (EU),L2 - Complex,Hate Speech,Text,5,True,204,0.8931,2663,0.1069,0.29411764705882354
REV001052,2025-08-01 05:30:16,R01052,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Text,3,False,205,0.9442,1545,0.05579999999999996,0.2926829268292683
REV001053,2025-08-12 04:42:24,R01053,Latin America (LATAM),L1 - General,Hate Speech,Text,10,True,211,0.8137,901,0.18630000000000002,0.2843601895734597
REV001054,2025-08-28 22:02:29,R01054,North America (NA),L3 - Policy Expert,Violent Content,Video,3,True,153,0.9669,655,0.03310000000000002,0.39215686274509803
REV001055,2025-08-14 22:36:05,R01055,Europe (EU),L1 - General,Hate Speech,Livestream,5,False,181,0.837,1901,0.16300000000000003,0.3314917127071823
REV001056,2025-08-20 07:46:35,R01056,North America (NA),L3 - Policy Expert,Intellectual Property,Text,4,True,217,0.9327,1680,0.06730000000000003,0.2764976958525346
REV001057,2025-08-13 00:34:56,R01057,North America (NA),L2 - Complex,Violent Content,Image,7,True,225,0.863,423,0.137,0.26666666666666666
REV001058,2025-08-19 05:23:43,R01058,Europe (EU),L1 - General,Hate Speech,Video,5,True,164,0.8555,2106,0.14449999999999996,0.36585365853658536
REV001059,2025-08-02 13:05:54,R01059,Europe (EU),L1 - General,Hate Speech,Livestream,2,True,118,0.8478,1233,0.1522,0.5084745762711864
REV001060,2025-08-30 11:53:54,R01060,North America (NA),L2 - Complex,Hate Speech,Video,4,True,181,0.8301,5584,0.16990000000000005,0.3314917127071823
REV001061,2025-08-04 01:23:43,R01061,Asia-Pacific (APAC),L2 - Complex,Violent Content,Video,1,False,182,0.9832,4262,0.016800000000000037,0.32967032967032966
REV001062,2025-08-23 18:53:17,R01062,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Video,5,False,306,0.9332,1281,0.06679999999999997,0.19607843137254902
REV001063,2025-08-13 19:50:52,R01063,Latin America (LATAM),L2 - Complex,Violent Content,Text,9,False,294,0.8415,1039,0.15849999999999997,0.20408163265306123
REV001064,2025-08-21 17:19:40,R01064,North America (NA),L1 - General,Hate Speech,Image,5,True,149,0.7911,10824,0.20889999999999997,0.40268456375838924
REV001065,2025-08-20 06:01:01,R01065,Europe (EU),L3 - Policy Expert,Spam & Scams,Livestream,6,False,315,0.8511,1948,0.14890000000000003,0.19047619047619047
REV001066,2025-08-20 06:54:31,R01066,Europe (EU),L2 - Complex,Violent Content,Image,7,False,360,0.9102,795,0.08979999999999999,0.16666666666666666
REV001067,2025-08-27 19:42:10,R01067,North America (NA),L2 - Complex,Spam & Scams,Image,4,True,132,0.8879,12054,0.11209999999999998,0.45454545454545453
REV001068,2025-08-14 20:48:17,R01068,Europe (EU),L2 - Complex,Intellectual Property,Text,7,True,222,0.8585,4317,0.14149999999999996,0.2702702702702703
REV001069,2025-08-05 22:32:32,R01069,Asia-Pacific (APAC),L3 - Policy Expert,Intellectual Property,Video,9,False,384,0.864,1265,0.136,0.15625
REV001070,2025-08-07 19:26:05,R01070,North America (NA),L1 - General,Hate Speech,Image,1,False,128,0.7905,2586,0.20950000000000002,0.46875
REV001071,2025-08-10 13:04:50,R01071,Latin America (LATAM),L2 - Complex,Spam & Scams,Video,7,False,209,0.7936,799,0.20640000000000003,0.28708133971291866
REV001072,2025-08-09 03:27:42,R01072,Asia-Pacific (APAC),L1 - General,Violent Content,Image,2,False,178,0.9035,506,0.09650000000000003,0.33707865168539325
REV001073,2025-08-16 02:39:45,R01073,Asia-Pacific (APAC),L1 - General,Violent Content,Text,3,False,220,0.8352,828,0.16479999999999995,0.2727272727272727
REV001074,2025-08-14 17:31:33,R01074,Asia-Pacific (APAC),L1 - General,Intellectual Property,Video,7,False,256,0.8192,1776,0.18079999999999996,0.234375
REV001075,2025-08-17 13:21:31,R01075,Europe (EU),L2 - Complex,Hate Speech,Image,6,True,176,0.8867,3114,0.11329999999999996,0.3409090909090909
REV001076,2025-08-19 12:20:01,R01076,Asia-Pacific (APAC),L1 - General,Violent Content,Video,4,True,122,0.7569,2959,0.24309999999999998,0.4918032786885246
REV001077,2025-08-04 11:31:49,R01077,Europe (EU),L1 - General,Violent Content,Image,9,False,282,0.75,2914,0.25,0.2127659574468085
REV001078,2025-08-22 23:49:23,R01078,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,4,False,177,0.75,3850,0.25,0.3389830508474576
REV001079,2025-08-15 07:00:16,R01079,North America (NA),L1 - General,Intellectual Property,Text,7,True,151,0.7697,3833,0.23029999999999995,0.3973509933774834
REV001080,2025-08-19 19:29:11,R01080,North America (NA),L2 - Complex,Hate Speech,Livestream,4,True,207,0.8963,1669,0.10370000000000001,0.2898550724637681
REV001081,2025-08-23 17:49:16,R01081,Europe (EU),L1 - General,Spam & Scams,Livestream,6,False,192,0.8677,1089,0.13229999999999997,0.3125
REV001082,2025-08-16 07:31:02,R01082,North America (NA),L1 - General,Intellectual Property,Video,6,True,174,0.79,2359,0.20999999999999996,0.3448275862068966
REV001083,2025-08-16 17:38:10,R01083,Europe (EU),L1 - General,Spam & Scams,Image,5,True,196,0.8043,2052,0.19569999999999999,0.30612244897959184
REV001084,2025-08-14 01:06:39,R01084,Europe (EU),L1 - General,Intellectual Property,Text,2,False,143,0.7882,683,0.2118,0.4195804195804196
REV001085,2025-08-12 18:34:49,R01085,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,6,False,138,0.8451,2328,0.15490000000000004,0.43478260869565216
REV001086,2025-08-23 02:43:57,R01086,Europe (EU),L2 - Complex,Violent Content,Text,4,True,116,0.8751,1795,0.12490000000000001,0.5172413793103449
REV001087,2025-08-11 12:03:45,R01087,Europe (EU),L2 - Complex,Violent Content,Image,4,False,184,0.8882,1588,0.11180000000000001,0.32608695652173914
REV001088,2025-08-27 09:33:47,R01088,North America (NA),L1 - General,Spam & Scams,Image,6,True,151,0.8813,738,0.11870000000000003,0.3973509933774834
REV001089,2025-08-21 16:05:10,R01089,Europe (EU),L1 - General,Hate Speech,Video,6,True,159,0.7631,3721,0.2369,0.37735849056603776
REV001090,2025-08-08 13:14:25,R01090,Europe (EU),L3 - Policy Expert,Spam & Scams,Video,3,True,208,0.9333,2630,0.06669999999999998,0.28846153846153844
REV001091,2025-08-15 12:56:22,R01091,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,5,False,251,0.8218,2500,0.17820000000000003,0.23904382470119523
REV001092,2025-08-01 21:10:18,R01092,North America (NA),L2 - Complex,Hate Speech,Image,5,True,190,0.9796,801,0.020399999999999974,0.3157894736842105
REV001093,2025-08-09 21:54:04,R01093,North America (NA),L2 - Complex,Violent Content,Text,3,False,220,0.887,5560,0.11299999999999999,0.2727272727272727
REV001094,2025-08-17 00:39:35,R01094,Europe (EU),L2 - Complex,Violent Content,Video,3,True,168,0.9275,2721,0.07250000000000001,0.35714285714285715
REV001095,2025-08-30 11:25:41,R01095,Europe (EU),L3 - Policy Expert,Intellectual Property,Text,3,True,155,0.9544,931,0.045599999999999974,0.3870967741935484
REV001096,2025-08-21 02:03:36,R01096,Europe (EU),L1 - General,Spam & Scams,Livestream,5,False,192,0.775,2598,0.22499999999999998,0.3125
REV001097,2025-08-06 12:54:06,R01097,Asia-Pacific (APAC),L1 - General,Violent Content,Text,4,True,107,0.8483,2725,0.15169999999999995,0.5607476635514018
REV001098,2025-08-06 08:20:52,R01098,North America (NA),L2 - Complex,Hate Speech,Video,5,False,224,0.8429,3180,0.15710000000000002,0.26785714285714285
REV001099,2025-08-21 00:01:36,R01099,Europe (EU),L3 - Policy Expert,Hate Speech,Video,3,False,246,0.9441,1124,0.05589999999999995,0.24390243902439024
REV001100,2025-08-05 00:35:39,R01100,Europe (EU),L2 - Complex,Violent Content,Image,5,True,186,0.8909,12815,0.10909999999999997,0.3225806451612903
REV001101,2025-08-06 11:12:07,R01101,North America (NA),L2 - Complex,Hate Speech,Livestream,5,False,261,0.8844,2101,0.11560000000000004,0.22988505747126436
REV001102,2025-08-01 09:41:51,R01102,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Image,6,False,315,0.8445,1453,0.15549999999999997,0.19047619047619047
REV001103,2025-08-23 05:55:35,R01103,Europe (EU),L1 - General,Hate Speech,Text,8,False,208,0.7918,2006,0.20820000000000005,0.28846153846153844
REV001104,2025-08-30 04:36:29,R01104,Europe (EU),L1 - General,Hate Speech,Image,7,False,200,0.908,1180,0.09199999999999997,0.3
REV001105,2025-08-12 07:40:39,R01105,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,5,True,136,0.75,1098,0.25,0.4411764705882353
REV001106,2025-08-11 09:58:05,R01106,North America (NA),L1 - General,Spam & Scams,Image,2,False,154,0.9233,1663,0.07669999999999999,0.38961038961038963
REV001107,2025-08-08 01:05:46,R01107,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,4,True,189,0.8954,460,0.10460000000000003,0.31746031746031744
REV001108,2025-08-04 16:01:55,R01108,Europe (EU),L2 - Complex,Hate Speech,Text,7,True,267,0.8839,4444,0.11609999999999998,0.2247191011235955
REV001109,2025-08-06 18:51:16,R01109,Europe (EU),L2 - Complex,Intellectual Property,Image,5,True,158,0.8207,2939,0.17930000000000001,0.379746835443038
REV001110,2025-08-23 17:02:45,R01110,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Livestream,2,True,111,0.829,2818,0.17100000000000004,0.5405405405405406
REV001111,2025-08-08 01:46:53,R01111,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,5,True,145,0.8289,2736,0.17110000000000003,0.41379310344827586
REV001112,2025-08-09 21:32:14,R01112,Europe (EU),L2 - Complex,Hate Speech,Text,4,True,203,0.7924,6016,0.2076,0.2955665024630542
REV001113,2025-08-01 13:04:17,R01113,Asia-Pacific (APAC),L1 - General,Violent Content,Text,8,False,241,0.75,267,0.25,0.24896265560165975
REV001114,2025-08-16 05:47:50,R01114,Europe (EU),L2 - Complex,Hate Speech,Image,4,True,209,0.9122,5839,0.08779999999999999,0.28708133971291866
REV001115,2025-08-22 06:57:13,R01115,Europe (EU),L1 - General,Hate Speech,Text,6,True,146,0.75,2176,0.25,0.410958904109589
REV001116,2025-08-28 05:17:58,R01116,North America (NA),L2 - Complex,Hate Speech,Livestream,6,True,197,0.8726,7252,0.12739999999999996,0.30456852791878175
REV001117,2025-08-28 11:48:48,R01117,North America (NA),L1 - General,Hate Speech,Text,3,True,106,0.78,516,0.21999999999999997,0.5660377358490566
REV001118,2025-08-24 10:56:20,R01118,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Video,4,False,202,0.9212,1791,0.07879999999999998,0.297029702970297
REV001119,2025-08-09 04:52:34,R01119,North America (NA),L1 - General,Violent Content,Text,4,True,127,0.9049,1018,0.09509999999999996,0.47244094488188976
REV001120,2025-08-24 05:45:54,R01120,North America (NA),L1 - General,Spam & Scams,Image,5,False,157,0.8246,1637,0.1754,0.3821656050955414
REV001121,2025-08-02 16:15:31,R01121,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,4,False,194,0.7873,1552,0.2127,0.30927835051546393
REV001122,2025-08-18 06:30:52,R01122,North America (NA),L2 - Complex,Hate Speech,Livestream,2,True,196,0.913,2326,0.08699999999999997,0.30612244897959184
REV001123,2025-08-27 03:40:43,R01123,North America (NA),L2 - Complex,Hate Speech,Image,3,False,188,0.9169,397,0.08309999999999995,0.3191489361702128
REV001124,2025-08-05 15:38:41,R01124,Europe (EU),L3 - Policy Expert,Hate Speech,Image,7,True,208,0.8792,1313,0.12080000000000002,0.28846153846153844
REV001125,2025-08-24 06:02:40,R01125,Europe (EU),L2 - Complex,Intellectual Property,Video,9,False,276,0.8778,794,0.12219999999999998,0.21739130434782608
REV001126,2025-08-04 00:28:30,R01126,Asia-Pacific (APAC),L1 - General,Spam & Scams,Video,6,True,164,0.8425,1512,0.15749999999999997,0.36585365853658536
REV001127,2025-08-02 00:25:55,R01127,Europe (EU),L2 - Complex,Violent Content,Video,7,True,208,0.8652,1024,0.13480000000000003,0.28846153846153844
REV001128,2025-08-23 10:17:58,R01128,Europe (EU),L1 - General,Spam & Scams,Image,6,False,236,0.8478,1517,0.1522,0.2542372881355932
REV001129,2025-08-03 09:46:30,R01129,Asia-Pacific (APAC),L1 - General,Hate Speech,Livestream,6,True,133,0.8686,1131,0.13139999999999996,0.45112781954887216
REV001130,2025-08-25 03:14:19,R01130,Europe (EU),L2 - Complex,Hate Speech,Text,6,False,258,0.8694,2404,0.13060000000000005,0.23255813953488372
REV001131,2025-08-29 15:38:59,R01131,Europe (EU),L1 - General,Violent Content,Video,6,True,142,0.8139,4576,0.18610000000000004,0.4225352112676056
REV001132,2025-08-07 05:41:24,R01132,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,6,False,187,0.8399,2639,0.16010000000000002,0.32085561497326204
REV001133,2025-08-24 03:27:32,R01133,Europe (EU),L2 - Complex,Hate Speech,Text,5,True,162,0.8527,475,0.1473,0.37037037037037035
REV001134,2025-08-12 12:44:21,R01134,Europe (EU),L2 - Complex,Hate Speech,Image,4,True,158,0.8953,1730,0.10470000000000002,0.379746835443038
REV001135,2025-08-20 17:40:15,R01135,North America (NA),L2 - Complex,Violent Content,Livestream,6,False,289,0.8473,411,0.15269999999999995,0.20761245674740483
REV001136,2025-08-15 09:14:05,R01136,Europe (EU),L1 - General,Hate Speech,Livestream,6,True,165,0.8048,1705,0.19520000000000004,0.36363636363636365
REV001137,2025-08-23 12:41:44,R01137,North America (NA),L2 - Complex,Spam & Scams,Image,3,False,226,0.829,12538,0.17100000000000004,0.26548672566371684
REV001138,2025-08-29 19:32:49,R01138,Europe (EU),L2 - Complex,Violent Content,Text,7,False,238,0.9097,686,0.09030000000000005,0.25210084033613445
REV001139,2025-08-26 20:55:07,R01139,Asia-Pacific (APAC),L2 - Complex,Violent Content,Image,7,True,194,0.8765,1062,0.12350000000000005,0.30927835051546393
REV001140,2025-08-11 11:52:19,R01140,Europe (EU),L2 - Complex,Intellectual Property,Image,5,True,155,0.9083,1566,0.0917,0.3870967741935484
REV001141,2025-08-23 23:04:11,R01141,North America (NA),L2 - Complex,Spam & Scams,Text,7,True,268,0.8454,3765,0.15459999999999996,0.22388059701492538
REV001142,2025-08-24 02:27:35,R01142,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,6,True,203,0.8352,3355,0.16479999999999995,0.2955665024630542
REV001143,2025-08-16 02:34:49,R01143,North America (NA),L2 - Complex,Violent Content,Text,4,True,170,0.9004,354,0.09960000000000002,0.35294117647058826
REV001144,2025-08-18 05:54:37,R01144,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Text,1,False,182,0.9211,1496,0.07889999999999997,0.32967032967032966
REV001145,2025-08-07 06:55:51,R01145,Europe (EU),L1 - General,Spam & Scams,Livestream,1,False,168,0.8401,6057,0.15990000000000004,0.35714285714285715
REV001146,2025-08-01 18:47:22,R01146,North America (NA),L2 - Complex,Spam & Scams,Text,8,True,278,0.8718,628,0.12819999999999998,0.2158273381294964
REV001147,2025-08-02 01:01:33,R01147,Latin America (LATAM),L2 - Complex,Violent Content,Video,5,True,130,0.8749,2313,0.1251,0.46153846153846156
REV001148,2025-08-19 00:16:22,R01148,North America (NA),L2 - Complex,Spam & Scams,Text,4,False,271,0.849,847,0.15100000000000002,0.22140221402214022
REV001149,2025-08-03 12:20:15,R01149,Latin America (LATAM),L1 - General,Violent Content,Text,4,True,147,0.7781,722,0.2219,0.40816326530612246
REV001150,2025-08-24 04:34:39,R01150,North America (NA),L1 - General,Spam & Scams,Livestream,5,True,147,0.7678,3489,0.23219999999999996,0.40816326530612246
REV001151,2025-08-21 07:44:16,R01151,North America (NA),L1 - General,Hate Speech,Text,7,True,156,0.8588,6881,0.1412,0.38461538461538464
REV001152,2025-08-21 01:14:25,R01152,North America (NA),L2 - Complex,Hate Speech,Text,3,False,208,0.8729,1397,0.1271,0.28846153846153844
REV001153,2025-08-01 09:59:14,R01153,North America (NA),L1 - General,Spam & Scams,Video,5,True,191,0.8068,4193,0.19320000000000004,0.31413612565445026
REV001154,2025-08-07 02:21:01,R01154,Asia-Pacific (APAC),L1 - General,Hate Speech,Livestream,10,True,194,0.8003,1534,0.1997,0.30927835051546393
REV001155,2025-08-24 15:53:44,R01155,Asia-Pacific (APAC),L3 - Policy Expert,Spam & Scams,Video,9,True,322,0.948,4338,0.052000000000000046,0.18633540372670807
REV001156,2025-08-11 06:07:20,R01156,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,1,True,116,0.8106,1102,0.1894,0.5172413793103449
REV001157,2025-08-04 17:41:58,R01157,North America (NA),L2 - Complex,Spam & Scams,Livestream,1,True,171,0.8443,5551,0.15569999999999995,0.3508771929824561
REV001158,2025-08-13 09:52:08,R01158,Europe (EU),L3 - Policy Expert,Spam & Scams,Video,9,True,312,0.9075,4424,0.09250000000000003,0.19230769230769232
REV001159,2025-08-26 23:51:49,R01159,Asia-Pacific (APAC),L2 - Complex,Violent Content,Livestream,7,True,208,0.8412,380,0.15880000000000005,0.28846153846153844
REV001160,2025-08-02 08:25:39,R01160,Europe (EU),L2 - Complex,Intellectual Property,Text,5,True,168,0.8752,2656,0.12480000000000002,0.35714285714285715
REV001161,2025-08-22 21:16:09,R01161,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Livestream,6,True,221,0.9242,3308,0.07579999999999998,0.27149321266968324
REV001162,2025-08-15 21:23:05,R01162,Europe (EU),L2 - Complex,Violent Content,Video,4,True,119,0.8726,3164,0.12739999999999996,0.5042016806722689
REV001163,2025-08-10 00:45:16,R01163,North America (NA),L2 - Complex,Violent Content,Text,4,True,129,0.8976,327,0.10240000000000005,0.46511627906976744
REV001164,2025-08-29 04:03:48,R01164,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,6,True,132,0.8932,2259,0.1068,0.45454545454545453
REV001165,2025-08-16 19:40:53,R01165,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,5,True,153,0.75,1086,0.25,0.39215686274509803
REV001166,2025-08-12 17:55:29,R01166,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Text,7,False,280,0.8895,930,0.11050000000000004,0.21428571428571427
REV001167,2025-08-19 03:14:07,R01167,North America (NA),L2 - Complex,Hate Speech,Image,4,False,209,0.8564,1828,0.14359999999999995,0.28708133971291866
REV001168,2025-08-29 00:22:44,R01168,North America (NA),L2 - Complex,Hate Speech,Text,6,False,229,0.8684,910,0.13160000000000005,0.26200873362445415
REV001169,2025-08-30 21:22:49,R01169,Europe (EU),L2 - Complex,Intellectual Property,Text,6,True,140,0.8827,296,0.11729999999999996,0.42857142857142855
REV001170,2025-08-18 03:07:15,R01170,North America (NA),L1 - General,Hate Speech,Video,2,False,156,0.9388,792,0.06120000000000003,0.38461538461538464
REV001171,2025-08-03 04:20:56,R01171,North America (NA),L1 - General,Spam & Scams,Video,8,True,207,0.7983,2078,0.2017,0.2898550724637681
REV001172,2025-08-24 05:13:52,R01172,Asia-Pacific (APAC),L1 - General,Violent Content,Video,2,False,127,0.8383,6725,0.16169999999999995,0.47244094488188976
REV001173,2025-08-03 15:28:24,R01173,Europe (EU),L2 - Complex,Spam & Scams,Image,8,False,306,0.8639,1243,0.1361,0.19607843137254902
REV001174,2025-08-20 14:44:53,R01174,Europe (EU),L1 - General,Spam & Scams,Text,6,True,155,0.7832,2037,0.2168,0.3870967741935484
REV001175,2025-08-24 15:54:51,R01175,North America (NA),L1 - General,Hate Speech,Text,6,True,153,0.8279,2935,0.17210000000000003,0.39215686274509803
REV001176,2025-08-19 05:21:26,R01176,Latin America (LATAM),L2 - Complex,Violent Content,Image,4,True,128,0.8896,3470,0.11040000000000005,0.46875
REV001177,2025-08-07 15:10:44,R01177,North America (NA),L1 - General,Hate Speech,Text,4,False,109,0.8032,1121,0.19679999999999997,0.5504587155963303
REV001178,2025-08-13 14:36:25,R01178,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Image,5,False,241,0.9572,1533,0.04279999999999995,0.24896265560165975
REV001179,2025-08-19 09:33:09,R01179,Latin America (LATAM),L1 - General,Spam & Scams,Image,2,False,120,0.8157,204,0.18430000000000002,0.5
REV001180,2025-08-09 07:05:56,R01180,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Image,6,True,275,0.9647,2892,0.0353,0.21818181818181817
REV001181,2025-08-01 14:13:46,R01181,Latin America (LATAM),L1 - General,Spam & Scams,Text,4,True,153,0.8378,489,0.1622,0.39215686274509803
REV001182,2025-08-15 04:41:16,R01182,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,1,False,150,0.7912,2776,0.20879999999999999,0.4
REV001183,2025-08-07 14:56:52,R01183,North America (NA),L2 - Complex,Hate Speech,Image,9,False,247,0.8106,965,0.1894,0.242914979757085
REV001184,2025-08-29 03:57:58,R01184,North America (NA),L2 - Complex,Hate Speech,Video,6,True,201,0.857,3307,0.14300000000000002,0.29850746268656714
REV001185,2025-08-03 14:15:37,R01185,North America (NA),L1 - General,Hate Speech,Video,6,True,151,0.8354,3117,0.16459999999999997,0.3973509933774834
REV001186,2025-08-18 08:54:04,R01186,North America (NA),L2 - Complex,Violent Content,Livestream,4,True,198,0.848,454,0.15200000000000002,0.30303030303030304
REV001187,2025-08-11 18:06:08,R01187,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Image,6,True,237,0.9647,2073,0.0353,0.25316455696202533
REV001188,2025-08-05 04:57:56,R01188,North America (NA),L1 - General,Intellectual Property,Text,6,True,201,0.8441,711,0.15590000000000004,0.29850746268656714
REV001189,2025-08-17 04:58:03,R01189,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Video,2,False,119,0.8872,1791,0.11280000000000001,0.5042016806722689
REV001190,2025-08-21 01:28:29,R01190,Europe (EU),L1 - General,Violent Content,Video,6,True,156,0.8176,3070,0.1824,0.38461538461538464
REV001191,2025-08-19 01:06:01,R01191,Europe (EU),L1 - General,Violent Content,Text,3,False,137,0.8446,1278,0.15539999999999998,0.43795620437956206
REV001192,2025-08-09 00:09:17,R01192,Latin America (LATAM),L1 - General,Intellectual Property,Image,2,True,152,0.8301,367,0.16990000000000005,0.39473684210526316
REV001193,2025-08-05 12:31:59,R01193,North America (NA),L1 - General,Spam & Scams,Text,3,False,107,0.807,244,0.19299999999999995,0.5607476635514018
REV001194,2025-08-18 16:25:37,R01194,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,9,True,165,0.8078,1891,0.19220000000000004,0.36363636363636365
REV001195,2025-08-14 07:25:47,R01195,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,7,True,176,0.8411,1061,0.15890000000000004,0.3409090909090909
REV001196,2025-08-25 12:25:24,R01196,North America (NA),L1 - General,Hate Speech,Text,5,True,161,0.7914,1842,0.2086,0.37267080745341613
REV001197,2025-08-24 18:24:50,R01197,Europe (EU),L2 - Complex,Violent Content,Text,8,False,261,0.8611,577,0.13890000000000002,0.22988505747126436
REV001198,2025-08-12 12:42:01,R01198,Europe (EU),L2 - Complex,Violent Content,Text,3,False,184,0.8787,2656,0.12129999999999996,0.32608695652173914
REV001199,2025-08-09 04:46:02,R01199,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Image,3,True,174,0.8975,946,0.10250000000000004,0.3448275862068966
REV001200,2025-08-11 03:20:31,R01200,Europe (EU),L1 - General,Hate Speech,Video,3,True,131,0.7922,2631,0.20779999999999998,0.4580152671755725
REV001201,2025-08-24 14:13:55,R01201,Europe (EU),L3 - Policy Expert,Hate Speech,Text,9,True,290,0.9132,1734,0.08679999999999999,0.20689655172413793
REV001202,2025-08-15 17:01:36,R01202,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,7,False,231,0.8227,7112,0.1773,0.2597402597402597
REV001203,2025-08-13 06:20:22,R01203,North America (NA),L1 - General,Spam & Scams,Video,3,False,116,0.8491,1346,0.15090000000000003,0.5172413793103449
REV001204,2025-08-03 15:21:11,R01204,Asia-Pacific (APAC),L2 - Complex,Violent Content,Video,4,True,190,0.8731,443,0.1269,0.3157894736842105
REV001205,2025-08-05 09:02:45,R01205,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Image,6,False,210,0.8643,3225,0.13570000000000004,0.2857142857142857
REV001206,2025-08-24 02:07:29,R01206,Asia-Pacific (APAC),L1 - General,Spam & Scams,Video,3,False,186,0.8859,3800,0.11409999999999998,0.3225806451612903
REV001207,2025-08-09 04:51:02,R01207,Asia-Pacific (APAC),L1 - General,Violent Content,Image,5,True,147,0.8043,1812,0.19569999999999999,0.40816326530612246
REV001208,2025-08-30 02:11:58,R01208,Europe (EU),L2 - Complex,Hate Speech,Text,3,False,188,0.8598,2322,0.1402,0.3191489361702128
REV001209,2025-08-16 05:26:13,R01209,Latin America (LATAM),L1 - General,Violent Content,Text,5,True,184,0.8197,1118,0.18030000000000002,0.32608695652173914
REV001210,2025-08-12 17:08:37,R01210,Europe (EU),L1 - General,Intellectual Property,Image,7,False,231,0.8786,3622,0.12139999999999995,0.2597402597402597
REV001211,2025-08-08 11:13:08,R01211,Europe (EU),L3 - Policy Expert,Spam & Scams,Text,8,True,328,0.878,1023,0.122,0.18292682926829268
REV001212,2025-08-18 17:19:51,R01212,North America (NA),L1 - General,Violent Content,Video,2,True,88,0.8794,3568,0.12060000000000004,0.6818181818181818
REV001213,2025-08-05 19:16:48,R01213,Latin America (LATAM),L2 - Complex,Hate Speech,Livestream,6,False,326,0.8907,1970,0.10929999999999995,0.18404907975460122
REV001214,2025-08-19 21:19:53,R01214,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,6,True,175,0.8088,810,0.19120000000000004,0.34285714285714286
REV001215,2025-08-28 02:33:55,R01215,Asia-Pacific (APAC),L1 - General,Violent Content,Image,5,False,227,0.8456,3958,0.15439999999999998,0.2643171806167401
REV001216,2025-08-18 11:11:30,R01216,North America (NA),L1 - General,Violent Content,Livestream,4,True,143,0.7536,4313,0.24639999999999995,0.4195804195804196
REV001217,2025-08-14 13:06:05,R01217,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Video,4,True,149,0.9457,6180,0.054300000000000015,0.40268456375838924
