review_id,review_date_time,reviewer_id,region,team_level,policy_area,content_type,content_complexity_score,ai_triage_used,review_time_seconds,decision_accuracy_rate,reviewer_monthly_volume,decision_error_rate,reviews_per_minute
REV004960,2025-08-25 12:20:07,R04960,Europe (EU),L1 - General,Violent Content,Livestream,9,True,258,0.8054,2437,0.1946,0.2325581395348837
REV004961,2025-08-30 19:01:55,R04961,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Livestream,5,True,200,0.8873,1244,0.1127,0.3
REV004962,2025-08-04 14:29:45,R04962,Latin America (LATAM),L2 - Complex,Violent Content,Image,5,True,233,0.8497,978,0.1503,0.2575107296137339
REV004963,2025-08-27 20:30:20,R04963,North America (NA),L2 - Complex,Spam & Scams,Image,2,False,182,0.9086,1523,0.0914,0.3296703296703296
REV004964,2025-08-24 21:12:14,R04964,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Livestream,7,False,269,0.9499,6229,0.0501,0.2230483271375464
REV004965,2025-08-29 09:32:59,R04965,Latin America (LATAM),L2 - Complex,Intellectual Property,Text,6,False,212,0.9394,1783,0.0605999999999999,0.2830188679245283
REV004966,2025-08-11 19:17:56,R04966,Asia-Pacific (APAC),L1 - General,Intellectual Property,Text,4,True,192,0.9014,862,0.0986,0.3125
REV004967,2025-08-26 16:55:57,R04967,Asia-Pacific (APAC),L3 - Policy Expert,Spam & Scams,Text,5,False,264,0.9721,1381,0.0279,0.2272727272727272
REV004968,2025-08-23 07:47:34,R04968,North America (NA),L1 - General,Intellectual Property,Image,5,True,194,0.9111,6804,0.0888999999999999,0.3092783505154639
REV004969,2025-08-10 08:49:19,R04969,Europe (EU),L2 - Complex,Hate Speech,Image,5,True,175,0.8978,1203,0.1021999999999999,0.3428571428571428
REV004970,2025-08-26 14:40:09,R04970,Europe (EU),L1 - General,Spam & Scams,Image,4,False,194,0.8441,3513,0.1559,0.3092783505154639
REV004971,2025-08-26 11:33:00,R04971,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,5,True,173,0.8031,1543,0.1968999999999999,0.3468208092485549
REV004972,2025-08-26 16:26:27,R04972,Latin America (LATAM),L1 - General,Violent Content,Image,2,True,167,0.8243,3300,0.1756999999999999,0.3592814371257485
REV004973,2025-08-18 07:02:19,R04973,North America (NA),L1 - General,Spam & Scams,Image,4,True,223,0.9018,1701,0.0981999999999999,0.2690582959641255
REV004974,2025-08-15 19:22:36,R04974,North America (NA),L2 - Complex,Spam & Scams,Text,6,True,274,0.954,518,0.046,0.218978102189781
REV004975,2025-08-21 17:15:46,R04975,North America (NA),L1 - General,Spam & Scams,Image,4,True,121,0.809,5383,0.1909999999999999,0.4958677685950413
REV004976,2025-08-01 19:18:38,R04976,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,6,True,197,0.8026,1857,0.1974,0.3045685279187817
REV004977,2025-08-03 00:59:15,R04977,North America (NA),L3 - Policy Expert,Intellectual Property,Image,9,True,402,0.9714,2203,0.0285999999999999,0.1492537313432835
REV004978,2025-08-23 04:18:54,R04978,Europe (EU),L2 - Complex,Hate Speech,Livestream,3,True,150,0.9282,3099,0.0717999999999999,0.4
REV004979,2025-08-02 09:24:03,R04979,North America (NA),L1 - General,Violent Content,Video,1,False,156,0.7774,4147,0.2226,0.3846153846153846
REV004980,2025-08-12 15:49:38,R04980,Europe (EU),L2 - Complex,Intellectual Property,Image,7,False,252,0.8362,7175,0.1637999999999999,0.238095238095238
REV004981,2025-08-22 09:15:56,R04981,North America (NA),L1 - General,Intellectual Property,Image,9,False,237,0.8379,2418,0.1621,0.2531645569620253
REV004982,2025-08-29 20:37:40,R04982,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,6,False,210,0.9284,1956,0.0716,0.2857142857142857
REV004983,2025-08-25 12:50:44,R04983,Europe (EU),L1 - General,Violent Content,Video,5,False,199,0.8601,4814,0.1399,0.3015075376884422
REV004984,2025-08-20 15:36:58,R04984,Latin America (LATAM),L1 - General,Violent Content,Text,4,False,188,0.8708,7161,0.1291999999999999,0.3191489361702128
REV004985,2025-08-29 19:28:51,R04985,Europe (EU),L1 - General,Violent Content,Image,6,True,204,0.798,927,0.2019999999999999,0.2941176470588235
REV004986,2025-08-27 20:03:40,R04986,North America (NA),L1 - General,Violent Content,Livestream,5,False,239,0.9148,1126,0.0852,0.2510460251046025
REV004987,2025-08-26 04:48:24,R04987,North America (NA),L1 - General,Spam & Scams,Text,7,False,210,0.8841,877,0.1159,0.2857142857142857
REV004988,2025-08-30 15:20:37,R04988,Latin America (LATAM),L1 - General,Spam & Scams,Image,2,False,196,0.8907,2130,0.1092999999999999,0.3061224489795918
REV004989,2025-08-25 07:38:41,R04989,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Image,6,True,376,0.9306,1305,0.0694,0.1595744680851064
REV004990,2025-08-13 13:11:49,R04990,North America (NA),L1 - General,Spam & Scams,Video,3,False,142,0.8892,2562,0.1108,0.4225352112676056
REV004991,2025-08-29 02:45:51,R04991,Asia-Pacific (APAC),L2 - Complex,Violent Content,Image,7,True,234,0.9725,1797,0.0274999999999999,0.2564102564102564
REV004992,2025-08-01 11:35:43,R04992,Europe (EU),L1 - General,Hate Speech,Text,3,True,219,0.8994,1480,0.1006,0.273972602739726
REV004993,2025-08-20 17:04:17,R04993,North America (NA),L2 - Complex,Intellectual Property,Video,6,False,248,0.8627,962,0.1372999999999999,0.2419354838709677
REV004994,2025-08-02 23:29:08,R04994,North America (NA),L1 - General,Intellectual Property,Text,4,False,200,0.75,1705,0.25,0.3
REV004995,2025-08-11 08:17:57,R04995,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,4,False,166,0.882,453,0.118,0.3614457831325301
REV004996,2025-08-25 12:11:15,R04996,North America (NA),L1 - General,Spam & Scams,Image,7,True,225,0.8651,199,0.1349,0.2666666666666666
REV004997,2025-08-16 08:39:08,R04997,North America (NA),L2 - Complex,Violent Content,Text,3,True,211,0.9352,5369,0.0647999999999999,0.2843601895734597
REV004998,2025-08-06 19:23:13,R04998,North America (NA),L1 - General,Hate Speech,Image,2,False,163,0.8184,1241,0.1815999999999999,0.3680981595092024
REV004999,2025-08-04 18:38:04,R04999,North America (NA),L1 - General,Hate Speech,Video,5,True,199,0.8882,3849,0.1118,0.3015075376884422
REV005000,2025-08-22 04:25:14,R05000,Europe (EU),L1 - General,Hate Speech,Video,4,False,220,0.9264,5764,0.0736,0.2727272727272727
REV005001,2025-08-23 05:00:37,R05001,North America (NA),L1 - General,Spam & Scams,Text,2,False,188,0.8434,1964,0.1565999999999999,0.3191489361702128
REV005002,2025-08-04 02:35:08,R05002,North America (NA),L2 - Complex,Hate Speech,Video,6,False,254,0.9209,3909,0.0790999999999999,0.2362204724409448
REV005003,2025-08-05 12:36:51,R05003,Latin America (LATAM),L2 - Complex,Hate Speech,Text,6,False,247,0.8441,5431,0.1559,0.242914979757085
REV005004,2025-08-18 02:19:01,R05004,North America (NA),L1 - General,Hate Speech,Image,5,True,259,0.7726,370,0.2274,0.2316602316602316
REV005005,2025-08-20 17:30:27,R05005,Europe (EU),L1 - General,Hate Speech,Text,6,True,205,0.8448,4556,0.1552,0.2926829268292683
REV005006,2025-08-10 01:17:39,R05006,Europe (EU),L1 - General,Spam & Scams,Image,1,True,140,0.8857,5595,0.1142999999999999,0.4285714285714285
REV005007,2025-08-20 07:27:42,R05007,Europe (EU),L3 - Policy Expert,Violent Content,Video,3,True,314,0.9683,4989,0.0316999999999999,0.1910828025477707
REV005008,2025-08-21 11:46:43,R05008,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,6,True,228,0.8013,7676,0.1987,0.2631578947368421
REV005009,2025-08-03 01:09:28,R05009,North America (NA),L1 - General,Spam & Scams,Video,7,False,211,0.8758,1933,0.1241999999999999,0.2843601895734597
REV005010,2025-08-25 22:23:34,R05010,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,5,True,186,0.8396,1367,0.1604,0.3225806451612903
REV005011,2025-08-09 12:12:02,R05011,Asia-Pacific (APAC),L1 - General,Violent Content,Video,7,True,232,0.7794,2238,0.2206,0.2586206896551724
REV005012,2025-08-15 18:34:45,R05012,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,4,False,248,0.84,802,0.16,0.2419354838709677
REV005013,2025-08-06 20:49:55,R05013,North America (NA),L1 - General,Spam & Scams,Video,4,True,170,0.8596,1362,0.1403999999999999,0.3529411764705882
REV005014,2025-08-26 07:04:14,R05014,North America (NA),L2 - Complex,Hate Speech,Livestream,4,True,222,0.8317,2801,0.1683,0.2702702702702703
REV005015,2025-08-24 22:23:10,R05015,Europe (EU),L1 - General,Violent Content,Video,5,True,198,0.7569,1297,0.2430999999999999,0.303030303030303
REV005016,2025-08-24 23:45:23,R05016,Asia-Pacific (APAC),L2 - Complex,Violent Content,Text,1,True,169,0.8875,1982,0.1125,0.3550295857988165
REV005017,2025-08-12 23:00:24,R05017,Europe (EU),L1 - General,Hate Speech,Image,5,False,154,0.845,1015,0.155,0.3896103896103896
REV005018,2025-08-07 13:07:15,R05018,North America (NA),L2 - Complex,Spam & Scams,Text,5,True,181,0.8874,2196,0.1126,0.3314917127071823
REV005019,2025-08-07 02:30:09,R05019,North America (NA),L1 - General,Violent Content,Text,4,True,176,0.8776,2786,0.1223999999999999,0.3409090909090909
REV005020,2025-08-26 05:49:05,R05020,Asia-Pacific (APAC),L2 - Complex,Violent Content,Video,3,True,135,0.9356,1885,0.0644,0.4444444444444444
REV005021,2025-08-19 12:43:48,R05021,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Text,6,True,252,0.8313,2056,0.1686999999999999,0.238095238095238
REV005022,2025-08-04 07:53:55,R05022,North America (NA),L1 - General,Violent Content,Image,6,True,227,0.8933,668,0.1067,0.2643171806167401
REV005023,2025-08-07 18:05:10,R05023,North America (NA),L1 - General,Hate Speech,Text,5,True,221,0.8978,1072,0.1021999999999999,0.2714932126696832
REV005024,2025-08-07 02:40:36,R05024,Europe (EU),L3 - Policy Expert,Violent Content,Text,5,False,240,0.9444,6505,0.0555999999999999,0.25
REV005025,2025-08-19 12:16:57,R05025,Europe (EU),L1 - General,Hate Speech,Video,5,False,202,0.8102,2959,0.1897999999999999,0.297029702970297
REV005026,2025-08-07 18:24:28,R05026,Asia-Pacific (APAC),L3 - Policy Expert,Spam & Scams,Image,5,False,291,0.9606,2002,0.0393999999999999,0.2061855670103092
REV005027,2025-08-25 18:51:23,R05027,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,6,True,219,0.8024,5242,0.1976,0.273972602739726
REV005028,2025-08-09 16:43:13,R05028,Europe (EU),L1 - General,Intellectual Property,Image,8,True,230,0.8291,1780,0.1709,0.2608695652173913
REV005029,2025-08-20 14:24:41,R05029,North America (NA),L1 - General,Intellectual Property,Video,8,False,220,0.8293,764,0.1706999999999999,0.2727272727272727
REV005030,2025-08-10 13:26:32,R05030,Asia-Pacific (APAC),L1 - General,Intellectual Property,Video,3,False,185,0.886,1535,0.1139999999999999,0.3243243243243243
REV005031,2025-08-07 22:43:18,R05031,Latin America (LATAM),L1 - General,Intellectual Property,Text,1,False,106,0.8475,2846,0.1524999999999999,0.5660377358490566
REV005032,2025-08-05 14:31:31,R05032,Latin America (LATAM),L1 - General,Intellectual Property,Video,6,True,237,0.7647,743,0.2352999999999999,0.2531645569620253
REV005033,2025-08-06 18:56:41,R05033,Asia-Pacific (APAC),L3 - Policy Expert,Intellectual Property,Video,5,True,344,0.96,3318,0.04,0.1744186046511628
REV005034,2025-08-13 01:19:26,R05034,North America (NA),L2 - Complex,Hate Speech,Video,5,False,179,0.8043,612,0.1956999999999999,0.3351955307262569
REV005035,2025-08-13 02:14:23,R05035,Asia-Pacific (APAC),L1 - General,Violent Content,Image,6,False,210,0.8935,5079,0.1065,0.2857142857142857
REV005036,2025-08-13 06:04:04,R05036,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,5,True,170,0.8753,1564,0.1247,0.3529411764705882
REV005037,2025-08-11 06:26:38,R05037,Asia-Pacific (APAC),L2 - Complex,Violent Content,Image,2,False,154,0.8996,839,0.1004,0.3896103896103896
REV005038,2025-08-19 17:48:02,R05038,North America (NA),L1 - General,Violent Content,Image,3,True,185,0.8616,1635,0.1383999999999999,0.3243243243243243
REV005039,2025-08-22 05:48:15,R05039,Latin America (LATAM),L2 - Complex,Intellectual Property,Text,3,False,218,0.8836,855,0.1163999999999999,0.2752293577981651
REV005040,2025-08-13 09:28:33,R05040,Europe (EU),L1 - General,Intellectual Property,Text,6,True,249,0.7605,1702,0.2395,0.2409638554216867
REV005041,2025-08-03 20:47:47,R05041,North America (NA),L2 - Complex,Hate Speech,Video,9,True,295,0.9776,1110,0.0223999999999999,0.2033898305084746
REV005042,2025-08-08 14:22:01,R05042,North America (NA),L2 - Complex,Violent Content,Video,4,True,187,0.9437,1469,0.0563,0.320855614973262
REV005043,2025-08-11 06:24:59,R05043,Europe (EU),L2 - Complex,Violent Content,Image,10,True,339,0.8873,275,0.1127,0.1769911504424778
REV005044,2025-08-17 05:06:31,R05044,Europe (EU),L1 - General,Violent Content,Text,1,True,155,0.8449,1506,0.1551,0.3870967741935484
REV005045,2025-08-17 09:40:31,R05045,North America (NA),L1 - General,Violent Content,Image,4,True,170,0.8417,2549,0.1583,0.3529411764705882
REV005046,2025-08-18 17:19:41,R05046,Asia-Pacific (APAC),L1 - General,Intellectual Property,Video,5,True,172,0.8506,2027,0.1493999999999999,0.3488372093023256
REV005047,2025-08-05 17:19:34,R05047,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Video,1,True,157,0.8944,1985,0.1056,0.3821656050955414
REV005048,2025-08-02 13:00:48,R05048,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,8,False,251,0.8014,408,0.1986,0.2390438247011952
REV005049,2025-08-14 07:58:02,R05049,North America (NA),L2 - Complex,Hate Speech,Image,4,True,187,0.8214,1711,0.1785999999999999,0.320855614973262
REV005050,2025-08-27 04:17:58,R05050,Asia-Pacific (APAC),L1 - General,Spam & Scams,Video,5,True,185,0.8277,9461,0.1723,0.3243243243243243
REV005051,2025-08-11 22:15:31,R05051,North America (NA),L1 - General,Spam & Scams,Text,6,True,212,0.9454,2474,0.0545999999999999,0.2830188679245283
REV005052,2025-08-29 14:28:41,R05052,North America (NA),L1 - General,Violent Content,Text,2,False,109,0.879,4592,0.121,0.5504587155963303
REV005053,2025-08-09 02:31:10,R05053,Europe (EU),L2 - Complex,Intellectual Property,Image,10,True,302,0.99,3417,0.01,0.1986754966887417
REV005054,2025-08-02 01:06:57,R05054,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Text,5,True,224,0.9368,1452,0.0632,0.2678571428571428
REV005055,2025-08-05 23:03:58,R05055,Europe (EU),L2 - Complex,Violent Content,Image,4,False,265,0.9404,2739,0.0595999999999999,0.2264150943396226
REV005056,2025-08-13 06:36:00,R05056,North America (NA),L3 - Policy Expert,Intellectual Property,Text,3,True,224,0.9103,388,0.0897,0.2678571428571428
REV005057,2025-08-14 04:04:48,R05057,Europe (EU),L3 - Policy Expert,Spam & Scams,Image,5,True,190,0.9503,1799,0.0496999999999999,0.3157894736842105
REV005058,2025-08-03 05:27:38,R05058,Europe (EU),L2 - Complex,Violent Content,Text,2,True,160,0.8928,637,0.1071999999999999,0.375
REV005059,2025-08-07 01:43:28,R05059,Latin America (LATAM),L1 - General,Hate Speech,Image,5,True,227,0.8596,2014,0.1403999999999999,0.2643171806167401
REV005060,2025-08-18 18:39:23,R05060,Latin America (LATAM),L1 - General,Hate Speech,Text,8,True,211,0.845,879,0.155,0.2843601895734597
REV005061,2025-08-23 06:23:02,R05061,North America (NA),L1 - General,Hate Speech,Text,7,True,233,0.8643,2493,0.1357,0.2575107296137339
REV005062,2025-08-05 19:18:25,R05062,North America (NA),L3 - Policy Expert,Violent Content,Text,4,False,360,0.9718,1635,0.0282,0.1666666666666666
REV005063,2025-08-17 07:19:51,R05063,North America (NA),L1 - General,Violent Content,Image,4,False,205,0.8976,15542,0.1024,0.2926829268292683
REV005064,2025-08-16 02:07:39,R05064,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,6,True,196,0.8641,4225,0.1359,0.3061224489795918
REV005065,2025-08-23 21:07:30,R05065,North America (NA),L3 - Policy Expert,Hate Speech,Video,7,True,272,0.9543,6173,0.0456999999999999,0.2205882352941176
REV005066,2025-08-25 18:08:49,R05066,North America (NA),L1 - General,Hate Speech,Text,8,True,188,0.8779,450,0.1220999999999999,0.3191489361702128
REV005067,2025-08-01 12:50:50,R05067,Europe (EU),L2 - Complex,Hate Speech,Livestream,8,True,324,0.8953,2359,0.1047,0.1851851851851851
REV005068,2025-08-11 07:36:12,R05068,North America (NA),L2 - Complex,Spam & Scams,Image,3,False,184,0.9307,1677,0.0693,0.3260869565217391
REV005069,2025-08-16 15:14:10,R05069,North America (NA),L2 - Complex,Intellectual Property,Video,7,False,266,0.99,5093,0.01,0.225563909774436
REV005070,2025-08-06 11:59:07,R05070,Europe (EU),L2 - Complex,Intellectual Property,Image,2,True,177,0.9302,1078,0.0697999999999999,0.3389830508474576
REV005071,2025-08-21 07:01:22,R05071,North America (NA),L2 - Complex,Spam & Scams,Video,4,False,153,0.8662,653,0.1338,0.392156862745098
REV005072,2025-08-25 10:46:08,R05072,Europe (EU),L2 - Complex,Hate Speech,Video,3,True,275,0.9421,265,0.0578999999999999,0.2181818181818181
REV005073,2025-08-29 06:44:05,R05073,Latin America (LATAM),L1 - General,Hate Speech,Video,3,False,109,0.8828,2972,0.1171999999999999,0.5504587155963303
REV005074,2025-08-11 03:25:36,R05074,North America (NA),L2 - Complex,Intellectual Property,Text,5,True,110,0.8936,543,0.1064,0.5454545454545454
REV005075,2025-08-26 22:53:53,R05075,Europe (EU),L2 - Complex,Spam & Scams,Text,4,True,234,0.8584,3099,0.1415999999999999,0.2564102564102564
REV005076,2025-08-09 03:30:03,R05076,Latin America (LATAM),L1 - General,Hate Speech,Video,6,False,215,0.8717,1187,0.1282999999999999,0.2790697674418604
REV005077,2025-08-19 09:04:53,R05077,Asia-Pacific (APAC),L1 - General,Violent Content,Livestream,3,False,139,0.9109,1988,0.0890999999999999,0.4316546762589928
REV005078,2025-08-18 11:16:45,R05078,Europe (EU),L1 - General,Hate Speech,Image,6,True,205,0.816,406,0.184,0.2926829268292683
REV005079,2025-08-09 12:06:43,R05079,Asia-Pacific (APAC),L2 - Complex,Violent Content,Livestream,4,True,218,0.9557,2059,0.0443,0.2752293577981651
REV005080,2025-08-27 10:47:01,R05080,North America (NA),L1 - General,Intellectual Property,Video,4,True,183,0.9154,2201,0.0846,0.3278688524590163
REV005081,2025-08-02 07:47:36,R05081,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,2,True,249,0.9053,556,0.0947,0.2409638554216867
REV005082,2025-08-10 22:00:41,R05082,Latin America (LATAM),L1 - General,Violent Content,Image,7,True,224,0.8584,4010,0.1415999999999999,0.2678571428571428
REV005083,2025-08-29 16:50:40,R05083,Europe (EU),L1 - General,Hate Speech,Image,5,True,177,0.8776,918,0.1223999999999999,0.3389830508474576
REV005084,2025-08-17 09:54:20,R05084,Europe (EU),L1 - General,Intellectual Property,Livestream,6,True,224,0.8369,1772,0.1631,0.2678571428571428
REV005085,2025-08-01 09:23:03,R05085,North America (NA),L2 - Complex,Hate Speech,Text,2,False,186,0.8992,1652,0.1008,0.3225806451612903
REV005086,2025-08-01 09:29:12,R05086,Europe (EU),L1 - General,Violent Content,Text,6,False,245,0.8558,1013,0.1442,0.2448979591836734
REV005087,2025-08-06 03:31:58,R05087,Europe (EU),L1 - General,Hate Speech,Video,5,True,248,0.8762,1795,0.1238,0.2419354838709677
REV005088,2025-08-19 12:59:16,R05088,Asia-Pacific (APAC),L3 - Policy Expert,Intellectual Property,Image,4,True,226,0.9716,1819,0.0283999999999999,0.2654867256637168
REV005089,2025-08-02 17:18:45,R05089,North America (NA),L2 - Complex,Hate Speech,Video,8,False,307,0.876,1563,0.124,0.1954397394136807
REV005090,2025-08-06 16:26:55,R05090,Europe (EU),L2 - Complex,Violent Content,Text,6,False,244,0.919,632,0.0809999999999999,0.2459016393442623
REV005091,2025-08-21 20:58:20,R05091,Europe (EU),L2 - Complex,Hate Speech,Image,6,True,296,0.911,1172,0.0889999999999999,0.2027027027027027
REV005092,2025-08-27 06:11:33,R05092,North America (NA),L2 - Complex,Spam & Scams,Livestream,1,False,177,0.8509,946,0.1491,0.3389830508474576
REV005093,2025-08-11 12:13:37,R05093,North America (NA),L2 - Complex,Hate Speech,Image,7,True,256,0.91,1218,0.0899999999999999,0.234375
REV005094,2025-08-04 17:24:58,R05094,North America (NA),L3 - Policy Expert,Hate Speech,Video,6,True,334,0.9026,2102,0.0974,0.1796407185628742
REV005095,2025-08-08 22:22:18,R05095,Asia-Pacific (APAC),L1 - General,Spam & Scams,Livestream,7,False,184,0.934,919,0.0659999999999999,0.3260869565217391
REV005096,2025-08-25 18:32:01,R05096,Europe (EU),L1 - General,Spam & Scams,Text,4,False,240,0.7644,1643,0.2356,0.25
REV005097,2025-08-01 15:12:25,R05097,Asia-Pacific (APAC),L1 - General,Violent Content,Image,4,False,165,0.9312,1776,0.0687999999999999,0.3636363636363636
REV005098,2025-08-20 11:30:32,R05098,North America (NA),L3 - Policy Expert,Hate Speech,Text,8,True,303,0.8964,699,0.1036,0.198019801980198
REV005099,2025-08-08 09:17:53,R05099,Latin America (LATAM),L2 - Complex,Violent Content,Livestream,7,False,228,0.9245,1411,0.0755,0.2631578947368421
REV005100,2025-08-13 00:25:47,R05100,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,2,True,157,0.9264,785,0.0736,0.3821656050955414
REV005101,2025-08-21 08:58:48,R05101,Europe (EU),L1 - General,Spam & Scams,Livestream,5,False,197,0.8485,3609,0.1514999999999999,0.3045685279187817
REV005102,2025-08-25 12:23:39,R05102,North America (NA),L2 - Complex,Hate Speech,Video,7,False,258,0.8779,2510,0.1220999999999999,0.2325581395348837
REV005103,2025-08-25 20:43:05,R05103,North America (NA),L3 - Policy Expert,Intellectual Property,Image,5,True,294,0.99,658,0.01,0.2040816326530612
REV005104,2025-08-01 12:34:16,R05104,Latin America (LATAM),L2 - Complex,Hate Speech,Text,4,True,255,0.9314,803,0.0686,0.2352941176470588
REV005105,2025-08-28 01:03:27,R05105,North America (NA),L2 - Complex,Hate Speech,Image,4,False,250,0.9786,2155,0.0213999999999999,0.24
REV005106,2025-08-06 19:31:04,R05106,North America (NA),L1 - General,Hate Speech,Image,5,True,214,0.8477,2896,0.1523,0.2803738317757009
REV005107,2025-08-11 21:01:35,R05107,North America (NA),L1 - General,Intellectual Property,Livestream,7,True,194,0.827,999,0.173,0.3092783505154639
REV005108,2025-08-26 06:39:15,R05108,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,3,True,116,0.9028,2045,0.0971999999999999,0.5172413793103449
REV005109,2025-08-15 11:53:10,R05109,North America (NA),L2 - Complex,Spam & Scams,Image,1,False,171,0.875,574,0.125,0.3508771929824561
REV005110,2025-08-26 15:33:15,R05110,North America (NA),L2 - Complex,Hate Speech,Image,4,True,222,0.9154,2134,0.0846,0.2702702702702703
REV005111,2025-08-06 13:16:49,R05111,Europe (EU),L1 - General,Spam & Scams,Image,6,True,228,0.8134,1461,0.1866,0.2631578947368421
REV005112,2025-08-15 14:19:39,R05112,Europe (EU),L1 - General,Hate Speech,Image,6,False,237,0.99,305,0.01,0.2531645569620253
REV005113,2025-08-21 10:56:53,R05113,Europe (EU),L1 - General,Intellectual Property,Text,3,False,180,0.9065,2715,0.0935,0.3333333333333333
REV005114,2025-08-02 16:04:42,R05114,Europe (EU),L2 - Complex,Violent Content,Livestream,6,True,271,0.8767,624,0.1232999999999999,0.2214022140221402
REV005115,2025-08-30 18:54:57,R05115,Asia-Pacific (APAC),L1 - General,Violent Content,Image,4,False,199,0.8535,4781,0.1464999999999999,0.3015075376884422
REV005116,2025-08-23 19:34:37,R05116,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Image,6,True,354,0.9818,1418,0.0181999999999999,0.1694915254237288
REV005117,2025-08-22 00:56:33,R05117,Asia-Pacific (APAC),L2 - Complex,Violent Content,Text,5,False,258,0.8387,5535,0.1613,0.2325581395348837
REV005118,2025-08-16 15:36:46,R05118,North America (NA),L1 - General,Spam & Scams,Livestream,7,True,229,0.8735,2267,0.1264999999999999,0.2620087336244541
REV005119,2025-08-11 22:25:40,R05119,Asia-Pacific (APAC),L1 - General,Violent Content,Video,5,True,176,0.8436,1741,0.1563999999999999,0.3409090909090909
REV005120,2025-08-23 00:31:56,R05120,North America (NA),L2 - Complex,Violent Content,Text,6,True,231,0.9495,849,0.0504999999999999,0.2597402597402597
REV005121,2025-08-14 10:13:58,R05121,North America (NA),L1 - General,Violent Content,Image,4,False,234,0.8111,1315,0.1888999999999999,0.2564102564102564
REV005122,2025-08-14 20:18:31,R05122,Latin America (LATAM),L2 - Complex,Spam & Scams,Image,4,True,237,0.9182,2870,0.0817999999999999,0.2531645569620253
REV005123,2025-08-23 07:34:44,R05123,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Video,4,True,248,0.8949,5904,0.1050999999999999,0.2419354838709677
REV005124,2025-08-03 21:22:17,R05124,Europe (EU),L1 - General,Hate Speech,Livestream,6,False,196,0.8105,3072,0.1895,0.3061224489795918
REV005125,2025-08-02 15:29:17,R05125,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,10,False,205,0.8337,6399,0.1663,0.2926829268292683
REV005126,2025-08-17 05:01:05,R05126,Latin America (LATAM),L1 - General,Spam & Scams,Image,8,False,263,0.9042,330,0.0958,0.2281368821292775
REV005127,2025-08-27 11:21:59,R05127,Europe (EU),L1 - General,Hate Speech,Video,8,True,228,0.8259,5688,0.1741,0.2631578947368421
REV005128,2025-08-07 20:56:45,R05128,Europe (EU),L2 - Complex,Hate Speech,Text,5,True,258,0.8539,245,0.1461,0.2325581395348837
REV005129,2025-08-20 23:11:29,R05129,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Text,4,False,209,0.9569,369,0.0431,0.2870813397129186
REV005130,2025-08-14 17:08:15,R05130,North America (NA),L3 - Policy Expert,Violent Content,Video,1,True,207,0.99,1752,0.01,0.2898550724637681
REV005131,2025-08-17 22:16:43,R05131,North America (NA),L2 - Complex,Hate Speech,Video,4,False,250,0.9268,1147,0.0732,0.24
REV005132,2025-08-15 18:10:29,R05132,Asia-Pacific (APAC),L1 - General,Violent Content,Image,2,False,137,0.8859,673,0.1140999999999999,0.437956204379562
REV005133,2025-08-02 13:57:25,R05133,North America (NA),L1 - General,Intellectual Property,Text,7,True,220,0.8801,5453,0.1199,0.2727272727272727
REV005134,2025-08-13 01:28:12,R05134,North America (NA),L2 - Complex,Spam & Scams,Livestream,5,True,181,0.8887,1624,0.1112999999999999,0.3314917127071823
REV005135,2025-08-20 02:55:31,R05135,North America (NA),L1 - General,Spam & Scams,Image,2,True,175,0.9326,4259,0.0674,0.3428571428571428
REV005136,2025-08-14 17:40:37,R05136,Europe (EU),L3 - Policy Expert,Hate Speech,Image,6,True,231,0.946,8193,0.054,0.2597402597402597
REV005137,2025-08-04 23:03:41,R05137,Latin America (LATAM),L1 - General,Hate Speech,Image,6,False,181,0.9228,1609,0.0772,0.3314917127071823
REV005138,2025-08-30 07:53:34,R05138,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Image,3,True,231,0.9587,1498,0.0413,0.2597402597402597
REV005139,2025-08-29 04:38:39,R05139,Europe (EU),L3 - Policy Expert,Intellectual Property,Image,8,False,229,0.9815,4501,0.0184999999999999,0.2620087336244541
